Var1,Gene,Gene_Symbol,total_rxns,targeted_rxns,targeted_drugs,targeted_drugs_names,targeted_rxns_names
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3028,HSD17B10,843,49,3,Chelerythrine; Emodin; Resveratrol,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3033,NA,843,49,2985,NA,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3033,NA,843,49,2986,NA,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3033,NA,843,49,2987,NA,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
"Fatty acid oxidation",3033,NA,843,49,2988,NA,r1477; RE0512M; RE1525M; RE1526M; RE1527M; RE3005M; RE3177M; RE3178M; RE3179M; HMR_3109; HMR_3113; HMR_3117; HMR_3172; HMR_3176; HMR_3180; HMR_3184; HMR_3188; HMR_3192; HMR_3196; HMR_3200; HMR_3204; HMR_3220; HMR_3224; HMR_3232; HMR_3236; HMR_3242; HMR_3246; HMR_3398; HMR_3406; HMR_3407; HMR_3408; HMR_3409; HMR_3411; HMR_3413; HMR_3414; HMR_3416; HMR_3421; HMR_3422; HMR_3423; HMR_3424; HMR_3425; HMR_3426; HMR_3427; HMR_3428; HMR_3429; HMR_3431; HMR_3432; HMR_3433; HMR_9719
